"year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
2018,"ARE","78400117",78407379,"ISCED 3A","ISCED 3A","female","yes","yes",298.597,463.612,426.243,1.98373,"yes","yes",NA,"3+","3+","3+","26-100",1.6255,-0.2875
2018,"ARE","78400117",78407653,"ISCED 2","ISCED 2","female","yes","yes",318.123,322.702,306.164,1.9202,"yes","yes",NA,"3+","3+",NA,"101-200",4.034,0.8732
2018,"ARE","78400117",78408026,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",366.355,357.777,396.374,1.9202,"yes","yes",NA,"3+","3+","3+","11-25",2.4754,1.3848
2018,"ARE","78400117",78408204,"ISCED 2","less than ISCED1","female","yes","yes",276.181,303.726,339.426,1.9202,"yes","yes",NA,"3+","1","2","11-25",-0.1692,-1.6792
2018,"ARE","78400117",78408253,"ISCED 3B, C","ISCED 3A","female","yes","yes",471.205,433.379,525.886,1.9202,"yes","yes",NA,"3+","3+","3+","101-200",3.1381,0.5174
2018,"ARE","78400117",78412203,"ISCED 2","ISCED 1","female","yes","yes",249.551,271.291,331.882,1.9202,"yes","yes",NA,"3+","2","3+","0-10",1.6128,-0.0372
2018,"ARE","78400117",78415088,"ISCED 3A","ISCED 3A","female","yes","yes",309.283,276.388,226.133,1.9202,"yes","yes",NA,"3+","3+","3+","26-100",2.1788,0.3696
2018,"ARE","78400117",78415197,"ISCED 3A","ISCED 3A","female","yes","yes",286.91,301.741,235.91,1.9202,"yes","no",NA,"3+","3+","3+","101-200",1.8119,0.576
2018,"ARE","78400117",78415401,NA,NA,"female","yes","yes",369.819,363.586,429.195,1.9202,"yes","yes",NA,NA,NA,NA,NA,1.0264,NA
2018,"ARE","78400117",78415540,"ISCED 3A","ISCED 3A","female","yes","yes",516.567,485.796,518.961,1.9202,"yes","yes",NA,"3+","3+","3+","more than 500",3.1381,1.9426
2018,"ARE","78400117",78416348,"ISCED 3A","ISCED 3A","female","yes","yes",263.369,289.719,338.002,1.9202,"yes","no",NA,"3+","3+","3+","more than 500",1.8119,1.66
2018,"ARE","78400117",78416618,NA,NA,"female",NA,NA,353.648,285.835,398.507,1.9202,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ARE","78400117",78417053,"ISCED 3A","ISCED 3A","female","yes","yes",467.066,512.956,454.98,1.9202,"yes","yes",NA,"3+","3+","3+","26-100",2.5702,1.6866
2018,"ARE","78400117",78417067,"ISCED 3A","ISCED 3A","female","yes","no",325.805,274.065,281.185,1.9202,NA,"no",NA,"3+","1",NA,"0-10",-0.1808,-0.6102
2018,"ARE","78400117",78417332,"ISCED 3A","ISCED 3A","female","yes","yes",271.454,314.359,350.273,1.9202,"yes","yes",NA,"3+","3+","3+","11-25",4.0516,0.9532
2018,"ARE","78400117",78418439,NA,NA,"female",NA,NA,339.279,385.379,388.26,1.9202,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ARE","78400117",78418742,"ISCED 2","ISCED 1","female","yes","yes",279.549,306.343,344.63,1.9202,"yes","no",NA,"3+","1","2","0-10",0.4383,-1.5879
2018,"ARE","78400117",78419792,"ISCED 3A","ISCED 2","female","yes","yes",353.247,346.329,348.538,1.98373,"yes","yes",NA,"3+","3+","3+","0-10",2.5702,-0.36
2018,"ARE","78400117",78420279,"ISCED 3B, C","ISCED 3A","female","no","yes",326.397,284.562,294.571,1.9202,"no","no",NA,"1","0","1","0-10",-0.7506,-1.1255
2018,"ARE","78400117",78420393,"ISCED 3B, C","ISCED 3A","female","yes","yes",292.399,289.687,281.608,1.9202,"yes","yes",NA,"1","1","0","26-100",-1.8043,-0.594
2018,"ARE","78400118",78402876,"ISCED 3A","ISCED 3B, C","male","yes","yes",376.525,506.095,429.022,5.75719,"yes","yes",NA,"2","2","3+","26-100",0.7767,0.5037
2018,"ARE","78400118",78403709,"ISCED 3A","ISCED 3A","male","yes","yes",297.267,249.939,265.148,5.20327,"no","no",NA,"1","0","0","11-25",-2.6396,-0.0933
2018,"ARE","78400118",78403742,"ISCED 3A","ISCED 2","male","yes","yes",244.935,272.946,234.426,5.20327,"yes","yes",NA,"3+","3+",NA,"11-25",2.0492,0.1056
2018,"ARE","78400118",78404205,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",359.255,364.128,343.412,5.20327,"yes","yes",NA,"3+","3+","2","0-10",0.3241,0.5857
2018,"ARE","78400118",78404507,"ISCED 3A","ISCED 2","male","yes","yes",306.136,319.386,342.122,5.20327,"yes","yes",NA,"3+","3+","3+","more than 500",2.7123,0.1575
2018,"ARE","78400118",78405409,"ISCED 2","ISCED 2","male","yes","yes",436.303,312.8,422.948,5.75719,"yes","yes",NA,"3+","3+","3+","26-100",2.2302,-0.1896
2018,"ARE","78400118",78405440,"ISCED 1","ISCED 2","male","no","no",284.462,239.181,355.513,5.20327,"yes","yes",NA,"0","2","0","101-200",-2.0076,-0.0773
2018,"ARE","78400118",78405703,"ISCED 3A","ISCED 2","male","yes","yes",341.68,339.746,396.602,5.20327,"no","yes",NA,"0","2","3+","26-100",0.3133,0.2399
2018,"ARE","78400118",78405765,"ISCED 3A","ISCED 3A","male","no","yes",499.164,396.133,448.357,5.75719,"no","no",NA,"2","1","3+","0-10",-0.1513,-0.2562
2018,"ARE","78400118",78406053,"ISCED 3A","ISCED 1","male","yes","yes",464.4,344.442,454.072,5.75719,"no","yes",NA,"3+","2","3+","201-500",-0.1289,-1.4678
2018,"ARE","78400118",78407277,"ISCED 3A","ISCED 3A","male","yes","yes",479.616,488.576,456.116,5.20327,"yes","yes",NA,"1","1","1","26-100",-1.084,0.2787
2018,"ARE","78400118",78409084,"ISCED 3A","ISCED 3A","male","yes","yes",406.42,326.204,433.565,5.20327,"yes","yes",NA,NA,"3+","3+","26-100",3.2709,1.1129
2018,"ARE","78400118",78409746,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",199.291,176.268,282.031,5.20327,"yes","no",NA,"1","0","0","26-100",-3.4139,-0.294
2018,"ARE","78400118",78410605,"ISCED 3A","ISCED 3A","male","yes","yes",355.897,389.979,463.063,5.20327,"no","yes",NA,"3+",NA,"2","26-100",0.5008,-0.5599
2018,"ARE","78400118",78411135,"ISCED 3A","ISCED 3A","male","yes","yes",329.852,283.641,334.821,5.20327,"yes","yes",NA,"3+","3+","3+","201-500",4.3658,2.8461
2018,"ARE","78400118",78411868,"ISCED 3A","ISCED 3B, C","male","yes",NA,310.306,425.263,365.68,5.75719,"yes","yes",NA,"3+","3+","3+","11-25",2.2302,0.4185
2018,"ARE","78400118",78412021,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",363.226,188.615,331.474,5.20327,"yes","yes",NA,"1","1","1","101-200",-1.1234,0.0665
2018,"ARE","78400118",78412489,"ISCED 3A","ISCED 3A","male","no","yes",404.306,216.351,328.59,5.20327,"yes","yes",NA,"3+","0","3+","0-10",0.0261,-0.2067
2018,"ARE","78400118",78412839,"ISCED 2","ISCED 2","male","yes","yes",429.134,335.898,362.579,5.20327,"no","yes",NA,"3+","1","1","0-10",-1.1788,-1.2505
2018,"ARE","78400118",78413327,"ISCED 3A","ISCED 3A","male","yes","no",335.55,293.745,297.505,5.75719,"yes","yes",NA,"3+","1","2","0-10",-0.5304,0.0691
2018,"ARE","78400118",78413329,"ISCED 3B, C","ISCED 3A","male","yes","yes",209.689,199.795,317.979,5.20327,"yes","yes",NA,"3+","3+","3+","26-100",2.7123,-0.0307
2018,"ARE","78400118",78413563,"ISCED 3A","ISCED 1","male","yes","yes",382.875,362.948,311.274,5.20327,"yes","yes",NA,"3+","3+","2","11-25",1.3765,0.2483
2018,"ARE","78400118",78414153,"ISCED 3A","ISCED 2","male","yes","no",330.58,264.537,280.468,5.20327,"no","no",NA,"2","3+","2","11-25",-0.8338,-0.089
2018,"ARE","78400118",78414498,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",390.32,296.736,376.161,5.20327,"no","no",NA,"3+","3+",NA,"11-25",1.7027,-0.9374
2018,"ARE","78400118",78415880,"ISCED 3A","ISCED 3A","male","yes","yes",406.886,373.927,376.782,5.20327,"yes","yes",NA,"3+","3+","3+","101-200",2.0187,0.9293
2018,"ARE","78400118",78416745,"ISCED 3A","ISCED 3A","male","yes","yes",349.506,272.452,287.991,5.20327,"yes","no",NA,"0","2","1","26-100",-0.7912,-0.1942
2018,"ARE","78400118",78417348,"ISCED 3A","ISCED 3A","male","yes","yes",243.417,264.779,355.788,5.20327,"yes","yes",NA,"3+","1","3+","0-10",-0.2213,-0.0099
2018,"ARE","78400118",78418665,"ISCED 1","ISCED 2","male","yes","yes",385.276,317.271,324.914,5.20327,"no","no",NA,"3+","3+","3+","26-100",1.3134,-1.0663
2018,"ARE","78400118",78419286,"ISCED 3A","ISCED 3A","male","yes","yes",436.924,421.18,396.899,5.20327,"yes","yes",NA,"3+","3+","3+","11-25",2.22,0.5547
2018,"ARE","78400118",78419418,"ISCED 3A","ISCED 3A","male","yes","yes",269.528,280.379,308.475,5.20327,"yes","yes",NA,"1","2","0","26-100",-1.1503,0.1343
2018,"ARE","78400118",78419498,"ISCED 3A","ISCED 2","male","yes","yes",343.416,294.081,301.166,5.20327,"yes","yes",NA,"3+","3+","3+","0-10",2.7123,0.0596
2018,"ARE","78400119",78402067,"ISCED 2","ISCED 2","male","no","yes",323.33,304.895,359.661,1.57041,"no","yes",NA,"3+","1","3+","26-100",0.8902,-1.2532
2018,"ARE","78400119",78402399,"ISCED 3A","ISCED 3B, C","male","yes","yes",588.696,513.19,552.868,1.51429,"yes","yes",NA,"3+","2","3+","11-25",1.6543,1.2229
2018,"ARE","78400119",78402801,"ISCED 3A","ISCED 3A","male","yes","yes",389.7,188.993,285.907,1.57041,"yes","yes",NA,"3+","3+","3+","0-10",4.0516,1.8096
2018,"ARE","78400119",78402939,"ISCED 3A","ISCED 3A","male","yes","yes",421.486,237.215,254.427,1.57041,"yes","yes",NA,"3+","3+","3+","more than 500",4.0516,3.0202
2018,"ARE","78400119",78403414,"ISCED 2","ISCED 2","male","yes","yes",179.747,215.325,335.008,1.57041,"yes","yes",NA,"3+","2","3+","26-100",2.1576,1.1724
2018,"ARE","78400119",78403537,"ISCED 2","ISCED 3A","male","yes","yes",417.288,269.136,413.521,1.57041,"yes","yes",NA,"3+","3+","3+","26-100",4.0516,0.9322
2018,"ARE","78400119",78404066,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",397.925,321.004,406.692,1.51429,"yes","yes",NA,"3+","3+","3+","0-10",2.1788,0.9432
2018,"ARE","78400119",78405788,"ISCED 3A","ISCED 3A","male","yes","yes",305.174,324.232,292.365,1.57041,"yes","yes",NA,"3+","3+","3+","26-100",2.1105,1.3483
2018,"ARE","78400119",78406414,"ISCED 3A","ISCED 3A","male","yes","yes",384.068,249.412,357.61,1.57041,"no","no",NA,"3+","0","3+","0-10",-0.191,-0.3704
2018,"ARE","78400119",78407303,"ISCED 2","ISCED 2","male","no","yes",454.158,397.217,486.47,1.57041,"yes","yes",NA,"3+","3+","3+","26-100",2.1788,-1.3983
2018,"ARE","78400119",78407447,"ISCED 3A","ISCED 3B, C","male","yes","yes",336.848,318.109,295.871,1.51429,"yes","yes",NA,"3+","2","3+","more than 500",1.472,0.8801
2018,"ARE","78400119",78407912,"ISCED 3A","ISCED 3A","male","yes","yes",355.539,328.849,334.662,1.57041,"yes","yes",NA,"3+","2","3+","101-200",1.472,0.1196
2018,"ARE","78400119",78408695,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",373.509,170.388,264.052,1.51429,"yes","yes",NA,"3+","3+","3+","0-10",2.1788,0.6826
2018,"ARE","78400119",78410173,"ISCED 3A","ISCED 2","male","yes","yes",315.159,253.568,403.42,1.57041,"yes","yes",NA,"3+","3+","2","26-100",2.2917,1.1032
2018,"ARE","78400119",78410433,"ISCED 3A","ISCED 3B, C","male","yes","yes",324.945,298.878,372.478,1.51429,"yes","yes",NA,"3+","2","3+","11-25",1.472,1.0689
2018,"ARE","78400119",78411065,"ISCED 3A","ISCED 3A","male","yes","yes",446.872,400.795,514.988,1.57041,"yes","yes",NA,"2","3+","3+","101-200",0.8467,0.7912
2018,"ARE","78400119",78412264,"ISCED 3A","ISCED 3A","male","yes","yes",458.909,516.011,500.804,1.57041,"yes","yes",NA,"3+","3+","3+","26-100",2.1788,1.5887
2018,"ARE","78400119",78412682,"ISCED 2","ISCED 2","male","no","yes",393.51,416.096,314.629,1.57041,"no","yes",NA,"3+","2","2","11-25",0.4468,-0.7203
2018,"ARE","78400119",78413284,"ISCED 2","ISCED 3A","male","yes","yes",378.345,311.976,378.402,1.57041,"yes","yes",NA,"3+","2","3+","0-10",1.1248,1.0344
2018,"ARE","78400119",78413862,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",372.885,297.677,377.434,1.51429,"yes","yes",NA,"3+","2","3+","0-10",0.7123,0.8934
2018,"ARE","78400119",78414490,"ISCED 3A","ISCED 2","male","no","yes",393.808,342.375,407.97,1.57041,"yes","yes",NA,NA,"2","3+","11-25",0.6407,-0.3754
2018,"ARE","78400119",78414607,"ISCED 3A","ISCED 3A","male","yes","yes",238.922,206.901,261.985,1.57041,"no","no",NA,"3+","3+","3+","more than 500",2.8442,0.8531
2018,"ARE","78400119",78415648,"ISCED 2","ISCED 3B, C","male","yes","no",380.263,304.986,382.356,1.57041,"yes","no",NA,"3+","1","3+","11-25",0.2765,0.8154
2018,"ARE","78400119",78417285,"ISCED 3A","ISCED 3A","male","yes","yes",337.152,341.701,393.878,1.51429,"yes","yes",NA,"3+","2","3+","0-10",1.472,-0.0368
2018,"ARE","78400119",78417368,"ISCED 3A","ISCED 3A","male","no","yes",379.477,300.199,291.175,1.57041,"no","yes",NA,"3+","0","3+","26-100",0.3637,-0.1776
2018,"ARE","78400119",78417436,NA,"ISCED 3A","male","yes","yes",247.418,300.999,369.984,1.57041,"yes","yes",NA,"3+","2",NA,"11-25",0.4064,-0.6493
2018,"ARE","78400119",78417916,"ISCED 3A","ISCED 3A","male","yes","yes",419.038,353.638,450.094,1.57041,"yes","no",NA,"3+","2","2","26-100",0.8019,0.522
2018,"ARE","78400119",78418275,"ISCED 3A","ISCED 3B, C","male","yes","no",316.318,309.526,326.368,1.57041,"yes","yes",NA,"3+","3+","1","26-100",0.7828,0.7906
2018,"ARE","78400119",78418424,"ISCED 3A","ISCED 3A","male","yes","yes",388.522,352.266,422.73,1.57041,"no","yes",NA,"3+","3+","3+","0-10",2.1788,0.1414
2018,"ARE","78400119",78419200,"ISCED 3A","ISCED 3A","male","yes","yes",410.167,227.738,432.339,1.51429,"yes","yes",NA,"3+","3+","2","26-100",1.7349,0.3757
2018,"ARE","78400119",78419595,"less than ISCED1","ISCED 3A","male","yes","yes",379.346,336.453,338.745,1.57041,"yes","yes",NA,"3+","3+","3+","201-500",2.2746,0.514
2018,"ARE","78400119",78420365,"ISCED 2","ISCED 3A","male","yes","yes",339.27,230.692,384.873,1.57041,"yes","yes",NA,"3+","3+","3+","0-10",2.1788,-0.8352
2018,"ARE","78400119",78420481,"ISCED 3A","ISCED 3B, C","male","yes","no",447.254,215.523,304.431,1.51429,"yes","yes",NA,"3+","3+","3+","101-200",1.6559,1.3199
2018,"ARE","78400119",78420863,NA,"ISCED 3A","male","yes","yes",371.671,268.352,374.208,1.57041,"yes","no",NA,"3+","3+","3+","101-200",2.8442,0.1254
2018,"ARE","78400120",78400211,"ISCED 3A","ISCED 3B, C","male","yes","yes",341.396,311.39,403.409,1,"yes","yes",NA,"3+","3+","3+","26-100",0.7494,0.64
2018,"ARE","78400120",78401614,"ISCED 2","ISCED 3A","male","yes","yes",423.329,423.872,363.062,1,"yes","no",NA,"1","3+","1","201-500",-0.7398,0.1883
2018,"ARE","78400120",78405456,"ISCED 3A","ISCED 3A","male","yes","yes",363.212,293.569,331.35,1,"yes","yes",NA,"3+","3+","3+","0-10",2.2302,-0.5521
2018,"ARE","78400120",78406019,"ISCED 3A","ISCED 3B, C","male","yes","yes",368.351,233.188,366.656,1,"no","no",NA,"2","0","1","26-100",-1.0811,-0.7795
2018,"ARE","78400120",78407712,"ISCED 3B, C","ISCED 3A","male",NA,NA,267.009,260.988,229.364,1,"yes","yes",NA,"3+","1","2","26-100",-1.0377,-1.0086
2018,"ARE","78400120",78410233,"ISCED 1","ISCED 2","male","yes","yes",356.237,197.858,319.108,1,"yes","yes",NA,"0","1","1","more than 500",-1.6745,-0.8796
2018,"ARE","78400120",78412151,"ISCED 3A","ISCED 3A","male","yes","yes",419.255,282.493,372.767,1,"yes","yes",NA,"1","1","0","0-10",-1.5335,-1.6184
2018,"ARE","78400120",78412762,"ISCED 3A","ISCED 3A","male","yes","yes",418.251,370.125,369.985,1,"yes","yes",NA,"3+","2","3+","11-25",0.9108,0.2229
2018,"ARE","78400120",78413024,"ISCED 3A","ISCED 3B, C","male","yes","yes",303.94,291.766,352.662,1,"yes","yes",NA,NA,"0",NA,"101-200",-2.1308,-0.0237
2018,"ARE","78400120",78416408,"ISCED 2","ISCED 2","male","yes","yes",262.419,262.881,331.979,1,NA,"yes",NA,"1","0","3+","201-500",-0.8866,-0.74
2018,"ARE","78400120",78417717,"ISCED 3A","ISCED 3A","male","yes","yes",442.516,398.497,376.59,1,"no","no",NA,"1","3+","3+","26-100",0.2386,-0.9865
2018,"ARE","78400120",78420171,"ISCED 3A","ISCED 3A","male","no","yes",342.189,398.321,321.468,1,"no","yes",NA,"2","1","3+","0-10",-0.5879,-1.6824
2018,"ARE","78400120",78420528,"ISCED 3A","ISCED 3A","male","no","yes",439.794,395.59,406.74,1,"yes","no",NA,"3+","2","3+","0-10",0.5158,-0.8741
2018,"ARE","78400120",78420623,"ISCED 3A","ISCED 3B, C","male","no","no",340.962,350.61,355.577,1,"yes","no",NA,"2","1","2","26-100",-1.8861,-0.1432
2018,"ARE","78400120",78420925,"ISCED 3A","ISCED 3A","male","yes","yes",405.781,332.719,364.113,1,"yes","yes",NA,"3+","3+","3+","26-100",2.7123,1.5104
2018,"ARE","78400121",78400731,"ISCED 3A","ISCED 3A","female","yes","yes",398.373,311.15,363.166,1.04348,"yes","yes",NA,"1","2","3+","11-25",0.297,-0.1949
2018,"ARE","78400121",78401576,"ISCED 3A","ISCED 3A","female","yes","yes",337.598,456.821,402.859,1.04348,"yes","yes",NA,"3+","3+","3+","11-25",2.2302,-0.2662
2018,"ARE","78400121",78402316,"ISCED 3A","ISCED 3A","female","yes","no",409.898,303.249,340.792,1.04348,"no","no",NA,"3+","3+","3+","11-25",0.9087,0.3512
2018,"ARE","78400121",78403354,"ISCED 3A","ISCED 3A","female","yes","yes",491.262,623.845,446.627,1.04348,"yes","yes",NA,"1","1","1","11-25",-1.6008,0.0531
2018,"ARE","78400121",78403682,"ISCED 3A","less than ISCED1","female","yes","yes",338.44,350.056,335.557,1.04348,"yes","yes",NA,"2","3+","3+","11-25",1.3151,-0.9593
2018,"ARE","78400121",78406367,"ISCED 3A","ISCED 3A","female","yes","yes",400.978,444.395,421.427,1.04348,"yes","no",NA,"2","3+",NA,"11-25",1.2874,0.9126
2018,"ARE","78400121",78407563,"ISCED 3A","ISCED 3A","female","yes","yes",331.515,314.27,281.869,1.04348,"yes","no",NA,"2","2","3+","201-500",0.7131,0.062
2018,"ARE","78400121",78409133,"ISCED 3A","ISCED 3A","female","yes","yes",433.881,360.675,369.075,1.04348,"yes","yes",NA,"3+","2","3+","26-100",1.8449,0.7974
2018,"ARE","78400121",78409252,"ISCED 3A","ISCED 3A","female","yes","yes",306.619,222.293,286.958,1.04348,"yes","yes",NA,"3+","3+","3+","26-100",1.1574,-0.6865
2018,"ARE","78400121",78410093,"ISCED 3A","ISCED 3A","female","yes","yes",464.532,436.137,423.223,1.04348,"no","no",NA,"3+","3+","3+","26-100",1.7248,0.3534
2018,"ARE","78400121",78411894,"less than ISCED1","ISCED 3A","female","yes","yes",360.851,417.474,414.704,1.04348,"no","no",NA,"2","2","2","11-25",-0.4596,-0.3978
2018,"ARE","78400121",78413009,"ISCED 2","ISCED 2","female","no","yes",354.344,321.089,286.584,1.04348,"no","yes",NA,"3+","1","2","0-10",-0.2014,-1.3126
2018,"ARE","78400121",78413623,"ISCED 3A","ISCED 3A","female","yes","yes",365.271,346.223,380.193,1.04348,"yes","no",NA,"2","3+","3+","11-25",0.7169,-0.4405
2018,"ARE","78400121",78416377,"ISCED 3A","ISCED 3A","female","yes","yes",308.124,497.588,397.144,1.04348,"yes","no",NA,"3+","3+","3+","201-500",1.6659,1.2758
2018,"ARE","78400121",78416746,"ISCED 3A","ISCED 3A","female","yes","yes",310.158,379.15,430.546,1.04348,"yes","yes",NA,"2","2","3+","26-100",1.0352,-0.1797
2018,"ARE","78400121",78416778,"ISCED 3A","ISCED 3A","female","yes","yes",341.868,324.798,400.592,1.04348,"no","yes",NA,"3+","3+","2","11-25",1.6672,0.8712
2018,"ARE","78400121",78417230,"ISCED 2","ISCED 3A","female","yes","yes",418.853,398.025,376.804,1.04348,"yes","yes",NA,"3+","3+","3+","26-100",2.2302,0.2854
2018,"ARE","78400121",78417324,"ISCED 2","ISCED 2","female","yes","yes",379.932,408.119,342.599,1.04348,"no","yes",NA,"2","1",NA,"11-25",0.0624,-2.0278
2018,"ARE","78400121",78418145,"ISCED 2","ISCED 3B, C","female","yes","yes",443.427,528.849,523.582,1.04348,"yes","no",NA,"2","3+","3+","26-100",2.1817,-0.4019
2018,"ARE","78400121",78418392,"ISCED 3A","ISCED 3A","female","yes","yes",511.231,497.831,458.401,1.04348,"yes","yes",NA,"3+","3+","3+","26-100",4.3658,0.5511
2018,"ARE","78400121",78418716,"ISCED 3A","ISCED 3A","female","yes","yes",451.237,432.785,471.224,1.04348,"yes","no",NA,"1","3+","2","26-100",-0.538,0.4432
2018,"ARE","78400121",78419583,"ISCED 3A","ISCED 3A","female","yes","yes",371.637,422.241,370.811,1.04348,"yes","yes",NA,"2","1","3+","11-25",-0.0523,0.1317
2018,"ARE","78400121",78419622,"ISCED 1","ISCED 1","female","yes","yes",350.267,392.158,419.661,1.04348,"yes","yes",NA,"3+","2","3+","26-100",0.3459,-0.973
2018,"ARE","78400122",78401275,"ISCED 3A","ISCED 3A","female","yes","yes",457.888,427.824,414.68,1.24188,"yes","yes",NA,"3+","3+","3+","11-25",3.3569,-0.2384
2018,"ARE","78400122",78402554,"ISCED 3A","ISCED 3A","female","yes","yes",520.68,522.342,478.764,1.17143,"yes","yes",NA,"3+","3+","3+","26-100",2.2302,0.864
2018,"ARE","78400122",78402817,"ISCED 2","ISCED 2","female","yes","yes",389.77,340.434,355.952,1.17143,"yes","yes",NA,"3+","3+","3+","0-10",3.3111,-0.3165
2018,"ARE","78400122",78404048,"ISCED 3A","ISCED 2","female","no","yes",518.687,503.325,441.716,1.17143,"yes","yes",NA,"2","3+","3+","11-25",1.6739,-0.5193
2018,"ARE","78400122",78404933,"ISCED 3A","ISCED 3A","female","yes","yes",482.022,401.532,401.797,1.17143,"yes","yes",NA,"3+","3+","3+","0-10",2.2302,-0.7561
2018,"ARE","78400122",78405378,"ISCED 3A","ISCED 3A","female","yes","yes",387.979,357.626,356.018,1.17143,"yes","yes",NA,"3+","2","1","26-100",0.3445,-0.2505
2018,"ARE","78400122",78405414,"ISCED 3A","ISCED 3A","female","yes","yes",516.264,458.04,449.286,1.24188,"yes","yes",NA,"3+","3+","3+","201-500",2.2302,1.016
2018,"ARE","78400122",78405551,"ISCED 3A","ISCED 3A","female","yes","yes",375.058,393.724,352.318,1.17143,"yes","yes",NA,"3+","3+","3+","0-10",0.765,-0.2815
2018,"ARE","78400122",78405646,"ISCED 3A","ISCED 3A","female","yes","yes",420.959,338.68,328.529,1.17143,"yes","no",NA,"3+","3+","3+","0-10",1.3528,-0.537
2018,"ARE","78400122",78406277,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",339.288,287.259,353.545,1.17143,"yes","yes",NA,"3+",NA,"1","0-10",-0.6573,-0.1346
2018,"ARE","78400122",78406802,"ISCED 2","less than ISCED1","female","yes","yes",278.156,303.997,294.242,1.17143,"yes","yes",NA,"2","1","1","11-25",-0.6321,-0.864
2018,"ARE","78400122",78407259,"ISCED 3A","ISCED 3A","female","yes","yes",537.821,538.649,492.626,1.17143,"yes","yes",NA,"3+","2","3+","101-200",1.3391,0.6344
2018,"ARE","78400122",78407529,"ISCED 3A","ISCED 3A","female","yes","yes",409.221,358.401,364.838,1.17143,"yes","yes",NA,"3+","3+","3+","0-10",2.2302,-0.8008
